# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
980.2000 M224 10000 4 740.2000 S22 P102 287 N S22->C137->C120->C175->P102
980.3000 M228 10000 5 500.3000 S22 P102 291 N S22->C137->S82->C120->C175->P102
980.4000 M794 10000 7 740.4000 S79 P102 287 N S79->C130->S92->C137->S82->C120->C175->P102
980.5000 M796 10000 7 620.5000 S79 P102 289 N S79->C130->S92->C137->S82->C120->C175->P102
980.6000 M926 10000 5 620.6000 S92 P102 289 N S92->C137->S82->C120->C175->P102
1030.7000 M998 10000 3 550.7000 S99 P102 290 N S99->C220->C221->P102
1030.8000 M401 10000 3 970.8000 S40 P102 283 N S40->C220->C221->P102
1030.9000 M47 10000 3 610.9000 S4 P102 289 N S4->C220->C221->P102
1065.8000 M594 10000 5 825.8000 S59 P100 286 N S59->C175->C120->C219->C141->P100
1065.9000 M156 10000 5 705.9000 S15 P100 288 N S15->C108->C137->C219->C141->P100
1066.0000 M523 10000 8 886.0000 S52 P100 285 N S52->C148->C202->C108->C116->C120->C219->C141->P100
1066.1000 M527 10000 6 646.1000 S52 P100 289 N S52->C148->C214->C137->C219->C141->P100
1066.2000 M288 10000 6 586.2000 S28 P100 290 N S28->P102->C108->C137->C219->C141->P100
1066.3000 M948 10000 5 586.3000 S94 P100 290 N S94->C137->C120->C219->C141->P100
1066.4000 M827 10000 4 646.4000 S82 P100 289 N S82->C120->C219->C141->P100
1066.5000 M9110 10000 5 466.5000 S91 P100 292 N S91->C108->C137->C219->C141->P100
1066.6000 M946 10000 4 706.6000 S94 P100 288 N S94->C137->C219->C141->P100
1066.7000 M561 10000 7 1006.7000 S56 P100 283 N S56->C204->C108->C116->C120->C219->C141->P100
1066.8000 M566 10000 7 706.8000 S56 P100 288 N S56->C221->S76->C108->C137->C219->C141->P100
1066.9000 M768 10000 5 586.9000 S76 P100 290 N S76->C108->C137->C219->C141->P100
1067.0000 M155 10000 5 767.0000 S15 P100 287 N S15->C108->C137->C219->C141->P100
1067.1000 M486 10000 5 707.1000 S48 P100 288 N S48->C108->C137->C219->C141->P100
1067.2000 M498 10000 5 587.2000 S49 P100 290 N S49->C108->C137->C219->C141->P100
1067.3000 M598 10000 4 587.3000 S59 P100 290 N S59->C120->C219->C141->P100
1067.4000 M918 10000 7 587.4000 S91 P100 290 N S91->C202->C108->C116->C120->C219->C141->P100
1067.5000 M942 10000 5 947.5000 S94 P100 284 N S94->C137->C120->C219->C141->P100
1093.1000 M542 10000 5 973.1000 S54 P100 283 N S54->C143->C134->C216->C202->P100
1093.2000 M458 10000 4 613.2000 S45 P100 289 N S45->C106->S9->C202->P100
1093.3000 M489 10000 3 553.3000 S48 P100 290 N S48->C216->C202->P100
1093.4000 M4810 10000 3 493.4000 S48 P100 291 N S48->C216->C202->P100
1189.1000 M923 10000 4 1009.1000 S92 P104 283 N S92->C138->S98->C173->P104
1189.2000 M924 10000 4 949.2000 S92 P104 284 N S92->C138->S98->C173->P104
1189.3000 M988 10000 2 709.3000 S98 P104 288 N S98->C173->P104
1204.6000 M399 10000 2 664.6000 S39 P100 288 N S39->C178->P100
1204.7000 M299 10000 2 664.7000 S29 P100 288 N S29->C178->P100
1208.4000 M242 10000 4 1088.4000 S24 P103 281 N S24->C115->S55->C158->P103
1208.5000 M244 10000 4 968.5000 S24 P103 283 N S24->C115->S55->C158->P103
1208.6000 M2410 10000 4 608.6000 S24 P103 289 N S24->C115->S55->C158->P103
1208.7000 M241 10000 4 1148.7000 S24 P103 280 N S24->C115->S55->C158->P103
1208.8000 M247 10000 4 788.8000 S24 P103 286 N S24->C115->S55->C158->P103
1334.9000 M281 10000 7 1274.9000 S28 P103 278 N S28->C177->S48->C212->P100->C225->C218->P103
1335.0000 M593 10000 5 1155.0000 S59 P103 280 N S59->C210->C130->C225->C218->P103
1335.1000 M984 10000 4 1095.1000 S98 P103 281 N S98->C230->C225->C218->P103
1335.2000 M272 10000 6 1215.2000 S27 P103 279 N S27->C221->C212->P100->C225->C218->P103
1335.3000 M882 10000 6 1215.3000 S88 P103 279 N S88->C162->C210->C130->C225->C218->P103
1335.4000 M482 10000 5 1215.4000 S48 P103 279 N S48->C212->P100->C225->C218->P103
1335.5000 M301 10000 6 1275.5000 S30 P103 278 N S30->C119->S5->C185->C225->C218->P103
1335.6000 M123 10000 5 1155.6000 S12 P103 280 N S12->C164->C228->C225->C218->P103
1335.7000 M375 10000 8 1035.7000 S37 P103 282 N S37->C212->C162->C150->C189->P100->C225->C218->P103
1335.8000 M834 10000 4 1095.8000 S83 P103 281 N S83->C228->C225->C218->P103
1335.9000 M853 10000 5 1155.9000 S85 P103 280 N S85->C189->P100->C225->C218->P103
1344.0000 M4010 10000 2 744.0000 S40 P101 287 N S40->C215->P101
1344.1000 M611 10000 4 1284.1000 S61 P101 278 N S61->C220->S40->C215->P101
