# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
747.7000 M919 10000 2 207.7000 S91 P102 296 N S91->C128->P102
764.3000 M39 10000 2 224.3000 S3 P103 296 N S3->C208->P103
765.6000 M7110 10000 8 165.6000 S71 P102 297 N S71->C191->C204->S91->C108->C116->S85->C221->P102
765.6000 M279 10000 8 225.6000 S27 P102 296 N S27->C216->C204->S91->C108->C116->S85->C221->P102
765.6000 M277 10000 8 345.6000 S27 P102 294 N S27->C216->C204->S91->C108->C116->S85->C221->P102
765.6000 M398 10000 8 285.6000 S39 P102 295 N S39->C216->C204->S91->C108->C116->S85->C221->P102
765.6000 M719 10000 8 225.6000 S71 P102 296 N S71->C148->C204->S91->C108->C116->S85->C221->P102
765.6000 M297 10000 8 345.6000 S29 P102 294 N S29->C216->C204->S91->C108->C116->S85->C221->P102
771.5000 M298 10000 4 291.5000 S29 P102 295 N S29->C212->C162->S28->P102
836.5000 M554 10000 3 596.5000 S55 P101 290 N S55->C169->C215->P101
836.5000 M551 10000 3 776.5000 S55 P101 287 N S55->C169->C215->P101
836.5000 M832 10000 3 716.5000 S83 P101 288 N S83->C228->C215->P101
836.5000 M557 10000 4 416.5000 S55 P101 293 N S55->C115->C169->C215->P101
836.5000 M701 10000 5 776.5000 S70 P101 287 N S70->C164->C203->C228->C215->P101
836.5000 M705 10000 2 536.5000 S70 P101 291 N S70->C215->P101
836.5000 M708 10000 2 356.5000 S70 P101 294 N S70->C215->P101
836.5000 M706 10000 2 476.5000 S70 P101 292 N S70->C215->P101
836.5000 M974 10000 4 596.5000 S97 P101 290 N S97->C159->C169->C215->P101
836.5000 M443 10000 4 656.5000 S44 P101 289 N S44->C159->C169->C215->P101
836.5000 M32 10000 4 716.5000 S3 P101 288 N S3->C159->C169->C215->P101
836.5000 M36 10000 4 476.5000 S3 P101 292 N S3->C159->C169->C215->P101
836.5000 M653 10000 5 656.5000 S65 P101 289 N S65->C229->C115->C169->C215->P101
836.5000 M5510 10000 4 236.5000 S55 P101 296 N S55->C115->C169->C215->P101
836.5000 M361 10000 5 776.5000 S36 P101 287 N S36->C164->C203->C228->C215->P101
836.5000 M125 10000 4 536.5000 S12 P101 291 N S12->C164->C228->C215->P101
836.5000 M367 10000 4 416.5000 S36 P101 293 N S36->C192->C164->C215->P101
836.5000 M246 10000 4 476.5000 S24 P101 292 N S24->C115->C169->C215->P101
836.5000 M365 10000 4 536.5000 S36 P101 291 N S36->C164->C228->C215->P101
836.5000 M643 10000 4 656.5000 S64 P101 289 N S64->C159->C169->C215->P101
836.5000 M647 10000 4 416.5000 S64 P101 293 N S64->C159->C169->C215->P101
890.5000 M542 10000 6 770.5000 S54 P100 287 N S54->C143->C134->S21->C178->C189->P100
890.5000 M544 10000 6 650.5000 S54 P100 289 N S54->C231->C134->S21->C178->C189->P100
890.5000 M561 10000 6 830.5000 S56 P100 286 N S56->C204->S49->C183->C178->C189->P100
890.5000 M486 10000 5 530.5000 S48 P100 291 N S48->C204->C183->C178->C189->P100
890.5000 M399 10000 5 350.5000 S39 P100 294 N S39->C212->S27->C178->C189->P100
890.5000 M156 10000 5 530.5000 S15 P100 291 N S15->C202->C183->C178->C189->P100
890.5000 M299 10000 3 350.5000 S29 P100 294 N S29->C178->C189->P100
890.5000 M287 10000 5 470.5000 S28 P100 292 N S28->C108->C183->C178->C189->P100
911.5000 M458 10000 6 431.5000 S45 P100 292 N S45->C106->C185->S14->C137->C220->P100
911.5000 M456 10000 5 551.5000 S45 P100 290 N S45->C106->S14->C137->C220->P100
911.5000 M687 10000 6 491.5000 S68 P100 291 N S68->C111->C148->C214->C137->C220->P100
911.5000 M566 10000 7 551.5000 S56 P100 290 N S56->C221->C204->C148->C214->C137->C220->P100
911.5000 M598 10000 5 431.5000 S59 P100 292 N S59->C185->S14->C137->C220->P100
911.5000 M596 10000 5 551.5000 S59 P100 290 N S59->C185->S14->C137->C220->P100
911.5000 M918 10000 6 431.5000 S91 P100 292 N S91->C204->C148->C214->C137->C220->P100
911.5000 M146 10000 3 551.5000 S14 P100 290 N S14->C137->C220->P100
911.5000 M148 10000 3 431.5000 S14 P100 292 N S14->C137->C220->P100
911.5000 M829 10000 5 371.5000 S82 P100 293 N S82->C118->S14->C137->C220->P100
911.5000 M948 10000 3 431.5000 S94 P100 292 N S94->C137->C220->P100
911.5000 M827 10000 5 491.5000 S82 P100 291 N S82->C106->S14->C137->C220->P100
911.5000 M527 10000 5 491.5000 S52 P100 291 N S52->C148->C214->C137->C220->P100
937.8000 M623 10000 2 757.8000 S62 P103 287 N S62->C149->P103
937.8000 M622 10000 2 817.8000 S62 P103 286 N S62->C149->P103
977.4000 M555 10000 5 677.4000 S55 P104 288 N S55->C233->C197->S64->C225->P104
977.4000 M91 10000 7 917.4000 S9 P104 284 N S9->C177->S48->C212->P100->C185->C225->P104
977.4000 M455 10000 10 677.4000 S45 P104 288 N S45->C175->C137->S92->C130->S98->C173->C184->C230->C225->P104
977.4000 M453 10000 5 797.4000 S45 P104 286 N S45->C154->C210->C130->C225->P104
977.4000 M211 10000 5 917.4000 S21 P104 284 N S21->C212->P100->C185->C225->P104
977.4000 M323 10000 2 797.4000 S32 P104 286 N S32->C225->P104
977.4000 M441 10000 7 917.4000 S44 P104 284 N S44->C159->C192->C229->C197->S64->C225->P104
977.4000 M592 10000 4 857.4000 S59 P104 285 N S59->C210->C130->C225->P104
977.4000 M233 10000 5 797.4000 S23 P104 286 N S23->C119->S5->C185->C225->P104
977.4000 M911 10000 8 917.4000 S91 P104 284 N S91->C132->C177->S48->C212->P100->C185->C225->P104
977.4000 M221 10000 5 917.4000 S22 P104 284 N S22->C188->C138->C230->C225->P104
977.4000 M901 10000 3 917.4000 S90 P104 284 N S90->C136->C225->P104
977.4000 M904 10000 3 737.4000 S90 P104 287 N S90->C136->C225->P104
977.4000 M374 10000 6 737.4000 S37 P104 287 N S37->C219->C212->P100->C185->C225->P104
977.4000 M815 10000 6 677.4000 S81 P104 288 N S81->C216->C150->C189->P100->C225->P104
977.4000 M481 10000 5 917.4000 S48 P104 284 N S48->C212->P100->C185->C225->P104
977.4000 M245 10000 6 677.4000 S24 P104 288 N S24->C115->C229->C129->S64->C225->P104
977.4000 M924 10000 4 737.4000 S92 P104 287 N S92->C138->C230->C225->P104
977.4000 M923 10000 4 797.4000 S92 P104 286 N S92->C138->C230->C225->P104
977.4000 M04 10000 4 737.4000 S0 P104 287 N S0->C138->C230->C225->P104
977.4000 M06 10000 4 617.4000 S0 P104 289 N S0->C138->C230->C225->P104
977.4000 M143 10000 6 797.4000 S14 P104 286 N S14->C210->S92->C138->C230->C225->P104
977.4000 M822 10000 6 857.4000 S82 P104 285 N S82->C106->S59->C210->C130->C225->P104
977.4000 M19 10000 2 437.4000 S1 P104 292 N S1->C225->P104
977.4000 M392 10000 5 857.4000 S39 P104 285 N S39->C212->P100->C185->C225->P104
977.4000 M976 10000 4 617.4000 S97 P104 289 N S97->C159->S64->C225->P104
977.4000 M975 10000 4 677.4000 S97 P104 288 N S97->C159->S64->C225->P104
977.4000 M732 10000 3 857.4000 S73 P104 285 N S73->C136->C225->P104
977.4000 M731 10000 3 917.4000 S73 P104 284 N S73->C136->C225->P104
977.4000 M973 10000 7 797.4000 S97 P104 286 N S97->C126->C129->S3->C159->S64->C225->P104
977.4000 M616 10000 3 617.4000 S61 P104 289 N S61->C141->C225->P104
977.4000 M978 10000 4 497.4000 S97 P104 291 N S97->C129->S64->C225->P104
977.4000 M735 10000 3 677.4000 S73 P104 288 N S73->C136->C225->P104
977.4000 M34 10000 4 737.4000 S3 P104 287 N S3->C159->S64->C225->P104
977.4000 M994 10000 3 737.4000 S99 P104 287 N S99->C185->C225->P104
977.4000 M510 10000 5 377.4000 S5 P104 293 N S5->C173->C141->S99->C225->P104
977.4000 M991 10000 3 917.4000 S99 P104 284 N S99->C185->C225->P104
977.4000 M997 10000 2 557.4000 S99 P104 290 N S99->C225->P104
977.4000 M42 10000 3 857.4000 S4 P104 285 N S4->C185->C225->P104
977.4000 M996 10000 6 617.4000 S99 P104 289 N S99->C181->S23->C189->P100->C225->P104
977.4000 M41 10000 3 917.4000 S4 P104 284 N S4->C185->C225->P104
977.4000 M45 10000 3 677.4000 S4 P104 288 N S4->C185->C225->P104
977.4000 M983 10000 2 797.4000 S98 P104 286 N S98->C225->P104
977.4000 M982 10000 2 857.4000 S98 P104 285 N S98->C225->P104
977.4000 M56 10000 3 617.4000 S5 P104 289 N S5->C185->C225->P104
977.4000 M988 10000 5 497.4000 S98 P104 291 N S98->C173->C184->C230->C225->P104
977.4000 M2310 10000 3 377.4000 S23 P104 293 N S23->C141->C225->P104
977.4000 M891 10000 8 917.4000 S89 P104 284 N S89->C158->C187->C192->C229->C197->S64->C225->P104
977.4000 M651 10000 4 917.4000 S65 P104 284 N S65->C197->S64->C225->P104
977.4000 M893 10000 6 797.4000 S89 P104 286 N S89->C110->C187->C129->S64->C225->P104
977.4000 M892 10000 6 857.4000 S89 P104 285 N S89->C110->C187->C129->S64->C225->P104
977.4000 M654 10000 4 737.4000 S65 P104 287 N S65->C229->S64->C225->P104
977.4000 M885 10000 3 677.4000 S88 P104 288 N S88->C185->C225->P104
977.4000 M406 10000 4 617.4000 S40 P104 289 N S40->C220->S99->C225->P104
977.4000 M889 10000 2 437.4000 S88 P104 292 N S88->C225->P104
977.4000 M409 10000 4 437.4000 S40 P104 292 N S40->C220->S99->C225->P104
980.0000 M796 10000 5 620.0000 S79 P102 289 N S79->C130->S92->C137->C175->P102
980.0000 M794 10000 5 740.0000 S79 P102 287 N S79->C130->S92->C137->C175->P102
980.0000 M239 10000 7 440.0000 S23 P102 292 N S23->C141->S5->C220->C137->C120->C175->P102
980.0000 M224 10000 5 740.0000 S22 P102 287 N S22->C138->S92->C137->C175->P102
980.0000 M228 10000 3 500.0000 S22 P102 291 N S22->C137->C175->P102
980.0000 M926 10000 3 620.0000 S92 P102 289 N S92->C137->C175->P102
980.0000 M3710 10000 6 380.0000 S37 P102 293 N S37->C189->C220->C137->C120->C175->P102
980.0000 M05 10000 9 680.0000 S0 P102 288 N S0->C138->S98->C173->S5->C220->C137->C120->C175->P102
980.0000 M617 10000 7 560.0000 S61 P102 290 N S61->C141->S5->C220->C137->C120->C175->P102
980.0000 M998 10000 5 500.0000 S99 P102 291 N S99->C220->C137->C120->C175->P102
980.0000 M47 10000 8 560.0000 S4 P102 290 N S4->C225->C141->S5->C220->C137->C120->C175->P102
980.0000 M989 10000 7 440.0000 S98 P102 292 N S98->C173->S5->C220->C137->C120->C175->P102
980.0000 M532 10000 9 860.0000 S53 P102 285 N S53->C188->S98->C173->S5->C220->C137->C120->C175->P102
980.0000 M537 10000 9 560.0000 S53 P102 290 N S53->C188->S98->C173->S5->C220->C137->C120->C175->P102
980.0000 M401 10000 5 920.0000 S40 P102 284 N S40->C220->C137->C120->C175->P102
1030.1000 M583 10000 9 850.1000 S58 P102 285 N S58->C107->C206->C131->C141->S88->C220->C221->S28->P102
1065.7000 M572 10000 4 945.7000 S57 P100 284 N S57->C171->C206->C141->P100
1065.7000 M571 10000 4 1005.7000 S57 P100 283 N S57->C171->C206->C141->P100
1065.7000 M573 10000 4 885.7000 S57 P100 285 N S57->C171->C206->C141->P100
1065.7000 M206 10000 6 705.7000 S20 P100 288 N S20->C183->C108->C137->C219->C141->P100
1065.7000 M205 10000 6 765.7000 S20 P100 287 N S20->C183->C108->C137->C219->C141->P100
1065.7000 M209 10000 6 525.7000 S20 P100 291 N S20->C183->C108->C137->C219->C141->P100
1065.7000 M208 10000 6 585.7000 S20 P100 290 N S20->C183->C108->C137->C219->C141->P100
1065.7000 M498 10000 11 585.7000 S49 P100 290 N S49->C202->C108->C183->S85->C116->C118->C175->C120->C219->C141->P100
1065.7000 M489 10000 11 525.7000 S48 P100 291 N S48->C216->C204->S91->C108->C116->C118->C175->C120->C219->C141->P100
1065.7000 M2010 10000 6 465.7000 S20 P100 292 N S20->C183->C108->C137->C219->C141->P100
1065.7000 M5210 10000 12 465.7000 S52 P100 292 N S52->C177->C191->C204->S91->C108->C116->C118->C175->C120->C219->C141->P100
1065.7000 M4810 10000 11 465.7000 S48 P100 292 N S48->C216->C204->S91->C108->C116->C118->C175->C120->C219->C141->P100
1065.7000 M9110 10000 8 465.7000 S91 P100 292 N S91->C108->C116->C118->C175->C120->C219->C141->P100
1065.7000 M288 10000 11 585.7000 S28 P100 290 N S28->P102->C108->C185->S9->C116->C118->C175->C120->C219->C141->P100
1065.7000 M843 10000 5 885.7000 S84 P100 285 N S84->C114->C171->C206->C141->P100
1065.7000 M846 10000 5 705.7000 S84 P100 288 N S84->C114->C171->C206->C141->P100
1065.7000 M768 10000 9 585.7000 S76 P100 290 N S76->C185->S9->C116->C118->C175->C120->C219->C141->P100
1189.0000 M9410 10000 4 589.0000 S94 P104 290 N S94->C137->C220->C173->P104
1189.0000 M97 10000 11 769.0000 S9 P104 287 N S9->C166->P102->S28->C108->C183->C178->C189->S88->C220->C173->P104
1189.0000 M99 10000 6 649.0000 S9 P104 289 N S9->C221->C108->C202->C220->C173->P104
1189.0000 M98 10000 6 709.0000 S9 P104 288 N S9->C185->C108->C202->C220->C173->P104
1189.0000 M912 10000 12 1069.0000 S91 P104 282 N S91->C108->C204->C221->C202->C166->C120->C219->C189->P100->C220->C173->P104
1189.0000 M917 10000 7 769.0000 S91 P104 287 N S91->C204->C148->C214->C137->C220->C173->P104
1189.0000 M916 10000 7 829.0000 S91 P104 286 N S91->C108->C148->C214->C137->C220->C173->P104
1189.0000 M712 10000 10 1069.0000 S71 P104 282 N S71->C148->C202->C166->C120->C219->C189->P100->C220->C173->P104
1189.0000 M717 10000 6 769.0000 S71 P104 287 N S71->C148->C214->C137->C220->C173->P104
1189.0000 M1510 10000 5 589.0000 S15 P104 290 N S15->C108->C202->C220->C173->P104
1189.0000 M857 10000 9 769.0000 S85 P104 287 N S85->C154->C185->C221->S76->C108->C202->C220->C173->P104
1189.0000 M856 10000 8 829.0000 S85 P104 286 N S85->C166->C120->C219->C189->P100->C220->C173->P104
1189.0000 M745 10000 6 889.0000 S74 P104 285 N S74->C205->C156->S61->C220->C173->P104
1189.0000 M5910 10000 7 589.0000 S59 P104 290 N S59->C120->C118->S14->C137->C220->C173->P104
1189.0000 M413 10000 6 1009.0000 S41 P104 283 N S41->C205->C156->S61->C220->C173->P104
1189.0000 M765 10000 8 889.0000 S76 P104 285 N S76->C166->C120->C219->C189->P100->C220->C173->P104
1189.0000 M522 10000 10 1069.0000 S52 P104 282 N S52->C148->C202->C166->C120->C219->C189->P100->C220->C173->P104
